Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,,,,,,
2018-01-02,142.0399932861328,142.77999877929688,141.30999755859375,142.07000732421875,130.1717987060547,932400.0
2018-01-03,142.47000122070312,143.25999450683594,140.83999633789062,142.82000732421875,130.85903930664062,766300.0
2018-01-04,142.92999267578125,143.55999755859375,142.00999450683594,142.42999267578125,130.50164794921875,651000.0
2018-01-05,142.69000244140625,143.85000610351562,142.00999450683594,143.74000549316406,131.7019805908203,686800.0
2018-01-08,143.80999755859375,146.6300048828125,143.6199951171875,146.39999389648438,134.13914489746094,590300.0
2018-01-09,146.75,146.9600067138672,145.25,145.6199951171875,133.42449951171875,763300.0
2018-01-10,145.3300018310547,145.38999938964844,143.92999267578125,145.14999389648438,132.99388122558594,422900.0
2018-01-11,145.16000366210938,145.91000366210938,144.8699951171875,145.3000030517578,133.1313018798828,449300.0
2018-01-12,145.25,147.3300018310547,145.11000061035156,147.2100067138672,134.88134765625,565500.0
2018-01-15,,,,,,
2018-01-16,148.55999755859375,148.72999572753906,145.66000366210938,145.77000427246094,133.56195068359375,570300.0
2018-01-17,146.1300048828125,147.77000427246094,145.64999389648438,147.61000061035156,135.2478485107422,620700.0
2018-01-18,147.6999969482422,148.49000549316406,145.7100067138672,145.74000549316406,133.53448486328125,598300.0
2018-01-19,146.4199981689453,146.44000244140625,145.52999877929688,145.88999938964844,133.67189025878906,522200.0
2018-01-22,145.75999450683594,145.75999450683594,142.63999938964844,143.19000244140625,131.19802856445312,880600.0
2018-01-23,143.44000244140625,143.44000244140625,142.1999969482422,142.41000366210938,130.4833984375,657000.0
2018-01-24,142.6199951171875,144.11000061035156,142.55999755859375,143.10000610351562,131.1155242919922,604500.0
2018-01-25,143.60000610351562,144.6999969482422,143.10000610351562,144.47000122070312,132.37083435058594,449500.0
2018-01-26,145.0,146.1699981689453,143.27000427246094,146.14999389648438,133.9101104736328,1033000.0
2018-01-29,146.3699951171875,147.86000061035156,146.32000732421875,147.19000244140625,134.863037109375,812300.0
2018-01-30,148.9499969482422,157.6999969482422,148.3300018310547,156.30999755859375,143.21923828125,1633300.0
2018-01-31,157.36000061035156,160.22999572753906,157.02000427246094,159.3800048828125,146.0321502685547,1198100.0
2018-02-01,158.8699951171875,160.6699981689453,157.07000732421875,157.67999267578125,144.4744873046875,1022300.0
2018-02-02,157.17999267578125,158.74000549316406,155.77000427246094,155.89999389648438,142.8435516357422,788600.0
2018-02-05,154.27000427246094,156.14999389648438,146.24000549316406,148.1999969482422,135.78846740722656,1237900.0
2018-02-06,144.67999267578125,149.3000030517578,143.02999877929688,148.63999938964844,136.19161987304688,1217700.0
2018-02-07,148.44000244140625,153.8800048828125,147.3699951171875,152.7899932861328,139.9940643310547,1165600.0
2018-02-08,154.44000244140625,155.3000030517578,149.8000030517578,149.83999633789062,137.2910614013672,1432400.0
2018-02-09,151.00999450683594,154.72000122070312,148.82000732421875,153.02000427246094,140.20477294921875,1290100.0
2018-02-12,153.77999877929688,154.5,150.61000061035156,152.7899932861328,139.9940643310547,828700.0
2018-02-13,151.8800048828125,153.27999877929688,151.07000732421875,153.02000427246094,140.20477294921875,928600.0
2018-02-14,152.25999450683594,155.27999877929688,151.72999572753906,154.97000122070312,141.99147033691406,651300.0
2018-02-15,155.97999572753906,156.92999267578125,153.89999389648438,156.22999572753906,143.14593505859375,706500.0
2018-02-16,155.7899932861328,157.22999572753906,154.50999450683594,156.66000366210938,143.53993225097656,633900.0
2018-02-19,,,,,,
2018-02-20,156.30999755859375,158.5,155.75,157.00999450683594,143.86061096191406,582300.0
2018-02-21,157.2100067138672,161.0399932861328,156.61000061035156,158.1699981689453,144.92344665527344,901400.0
2018-02-22,158.38999938964844,159.9199981689453,157.63999938964844,157.99000549316406,144.75856018066406,534400.0
2018-02-23,158.36000061035156,158.80999755859375,157.1699981689453,158.8000030517578,145.50070190429688,422700.0
