Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,,,,,,
2018-01-02,61.400001525878906,61.5099983215332,60.84000015258789,61.310001373291016,52.22502136230469,6472700.0
2018-01-03,61.209999084472656,61.5099983215332,60.70000076293945,61.36000061035156,52.267608642578125,7433500.0
2018-01-04,61.0,61.81999969482422,60.779998779296875,61.75,52.94496536254883,6403200.0
2018-01-05,61.869998931884766,62.18000030517578,61.47999954223633,61.88999938964844,53.064998626708984,6113400.0
2018-01-08,61.779998779296875,62.20000076293945,61.209999084472656,61.90999984741211,53.08214569091797,4663700.0
2018-01-09,61.869998931884766,62.099998474121094,61.54999923706055,61.849998474121094,53.030704498291016,5156800.0
2018-01-10,61.52000045776367,62.06999969482422,61.18000030517578,62.0099983215332,53.167884826660156,5096300.0
2018-01-11,61.9900016784668,62.52000045776367,61.79999923706055,62.470001220703125,53.56229782104492,6591100.0
2018-01-12,62.75,63.220001220703125,62.52000045776367,62.810001373291016,53.853816986083984,5489200.0
2018-01-15,,,,,,
2018-01-16,61.75,61.86000061035156,59.41999816894531,59.91999816894531,51.37590789794922,14471700.0
2018-01-17,60.33000183105469,62.0,60.279998779296875,61.849998474121094,53.030704498291016,10608500.0
2018-01-18,61.810001373291016,61.900001525878906,61.099998474121094,61.83000183105469,53.01355743408203,7904200.0
2018-01-19,62.099998474121094,62.41999816894531,61.560001373291016,62.279998779296875,53.399383544921875,7490300.0
2018-01-22,62.290000915527344,63.43000030517578,62.02000045776367,63.279998779296875,54.256797790527344,6748100.0
2018-01-23,62.9900016784668,63.68000030517578,62.79999923706055,63.43000030517578,54.385414123535156,6459900.0
2018-01-24,63.709999084472656,64.0,63.13999938964844,63.7599983215332,54.66835021972656,6430000.0
2018-01-25,64.0,64.26000213623047,63.20000076293945,63.52000045776367,54.46257781982422,6183200.0
2018-01-26,63.93000030517578,64.7300033569336,63.630001068115234,64.25,55.0884895324707,6727300.0
2018-01-29,64.12000274658203,64.95999908447266,64.08000183105469,64.43000030517578,55.24281311035156,6763300.0
2018-01-30,63.93000030517578,64.61000061035156,63.310001373291016,63.959999084472656,54.83983612060547,5848000.0
2018-01-31,63.959999084472656,64.02999877929688,61.939998626708984,62.599998474121094,53.67374801635742,8886900.0
2018-02-01,62.18000030517578,62.97999954223633,61.95000076293945,62.79999923706055,53.845237731933594,7133000.0
2018-02-02,62.88999938964844,64.29000091552734,62.849998474121094,63.47999954223633,54.42826843261719,11719200.0
2018-02-05,65.43000030517578,65.88999938964844,60.93000030517578,60.959999084472656,52.26760482788086,23181900.0
2018-02-06,59.83000183105469,61.209999084472656,58.439998626708984,60.900001525878906,52.21616744995117,18286300.0
2018-02-07,60.63999938964844,62.77000045776367,60.29999923706055,62.630001068115234,53.69947814941406,12176600.0
2018-02-08,62.54999923706055,64.7699966430664,62.529998779296875,62.689998626708984,53.75092697143555,14961700.0
2018-02-09,63.29999923706055,63.31999969482422,60.56999969482422,62.70000076293945,53.75950241088867,11158000.0
2018-02-12,62.95000076293945,63.59000015258789,62.29999923706055,63.15999984741211,54.15391540527344,7502900.0
2018-02-13,62.79999923706055,64.11000061035156,62.689998626708984,63.869998931884766,54.762664794921875,7519100.0
2018-02-14,63.59000015258789,65.94000244140625,63.27000045776367,65.3499984741211,56.0316276550293,10290600.0
2018-02-15,67.30999755859375,69.44000244140625,67.18000030517578,68.9800033569336,59.14402389526367,15684900.0
2018-02-16,68.86000061035156,70.05000305175781,68.5199966430664,68.95999908447266,59.12687683105469,10547400.0
2018-02-19,,,,,,
2018-02-20,68.48999786376953,68.83000183105469,67.04000091552734,67.3499984741211,57.74644470214844,8703700.0
2018-02-21,67.33999633789062,67.75,66.51000213623047,66.52999877929688,57.043373107910156,7046200.0
2018-02-22,67.0,67.0,65.86000061035156,65.94000244140625,56.53750228881836,6528400.0
2018-02-23,66.16999816894531,68.02999877929688,66.16999816894531,67.94999694824219,58.26089859008789,5240800.0
2018-02-26,67.98999786376953,68.86000061035156,67.87999725341797,68.62999725341797,58.843936920166016,4229400.0
2018-02-27,68.54000091552734,68.87999725341797,67.81999969482422,67.83999633789062,58.16657257080078,4398500.0
2018-02-28,67.8499984741211,67.94000244140625,66.16999816894531,66.19999694824219,56.760414123535156,8363900.0
2018-03-01,66.0999984741211,66.5199966430664,64.83000183105469,65.69000244140625,56.32315444946289,7801300.0
2018-03-02,65.44999694824219,66.5,65.12999725341797,66.16999816894531,56.734703063964844,5391400.0
2018-03-05,65.83000183105469,67.13999938964844,65.5999984741211,66.81999969482422,57.29201889038086,6339600.0
2018-03-06,67.22000122070312,67.4000015258789,65.19000244140625,65.47000122070312,56.134521484375,6543400.0
2018-03-07,64.9000015258789,66.26000213623047,64.69999694824219,66.0999984741211,56.674686431884766,5927600.0
2018-03-08,66.19999694824219,66.95999908447266,66.08000183105469,66.75,57.231998443603516,3728400.0
2018-03-09,66.94999694824219,68.05000305175781,66.66999816894531,67.91999816894531,58.23516845703125,6260900.0
2018-03-12,67.9000015258789,68.18000030517578,67.18000030517578,67.44999694824219,57.83218002319336,5031700.0
2018-03-13,67.80999755859375,68.22000122070312,66.2699966430664,66.68000030517578,57.1719856262207,5905800.0
2018-03-14,67.08000183105469,67.26000213623047,66.2699966430664,66.62999725341797,57.12911605834961,4859300.0
2018-03-15,66.76000213623047,66.93000030517578,66.20999908447266,66.25,56.80329132080078,3422200.0
2018-03-16,66.18000030517578,67.44000244140625,66.18000030517578,66.5999984741211,57.103397369384766,9506100.0
2018-03-19,66.62000274658203,66.9800033569336,65.18000030517578,66.06999969482422,56.64896774291992,5553700.0
2018-03-20,66.37999725341797,67.16000366210938,65.72000122070312,66.43000030517578,56.95762634277344,6307400.0
2018-03-21,66.54000091552734,66.98999786376953,66.08999633789062,66.0999984741211,56.674686431884766,4331800.0
2018-03-22,65.58000183105469,65.88999938964844,63.90999984741211,63.95000076293945,54.83125686645508,6778700.0
2018-03-23,64.05000305175781,64.05000305175781,61.939998626708984,62.060001373291016,53.210758209228516,8481500.0
2018-03-26,62.779998779296875,63.56999969482422,61.72999954223633,63.400001525878906,54.359676361083984,6676500.0
2018-03-27,63.63999938964844,63.66999816894531,61.79999923706055,62.40999984741211,53.51085662841797,6221400.0
2018-03-28,62.58000183105469,63.36000061035156,62.41999816894531,62.56999969482422,53.648040771484375,5521200.0
2018-03-29,62.869998931884766,63.75,62.380001068115234,63.25,54.2310791015625,5732300.0
2018-03-30,,,,,,
2018-04-02,62.93000030517578,63.22999954223633,60.72999954223633,62.0,53.15932083129883,6319700.0
2018-04-03,62.31999969482422,62.86000061035156,61.529998779296875,62.77000045776367,53.819515228271484,6070400.0
2018-04-04,61.869998931884766,63.22999954223633,61.54999923706055,62.97999954223633,53.99958038330078,5259800.0
2018-04-05,62.9900016784668,63.189998626708984,62.15999984741211,62.310001373291016,53.76659393310547,3856700.0
2018-04-06,62.06999969482422,62.130001068115234,59.97999954223633,60.880001068115234,52.53266143798828,6462000.0
2018-04-09,60.90999984741211,61.040000915527344,58.34000015258789,60.47999954223633,52.1875114440918,10349100.0
2018-04-10,61.36000061035156,61.47999954223633,60.529998779296875,61.209999084472656,52.81741714477539,6014700.0
2018-04-11,60.599998474121094,60.77000045776367,59.939998626708984,60.18000030517578,51.928653717041016,7817800.0
2018-04-12,59.29999923706055,59.310001373291016,57.849998474121094,58.84000015258789,50.77237319946289,14987200.0
2018-04-13,59.150001525878906,59.279998779296875,57.90999984741211,58.650001525878906,50.60842514038086,11551300.0
2018-04-16,58.40999984741211,58.66999816894531,52.70000076293945,54.08000183105469,46.66501998901367,34837300.0
2018-04-17,54.20000076293945,54.22999954223633,52.20000076293945,52.380001068115234,45.19811248779297,27808200.0
2018-04-18,52.349998474121094,52.849998474121094,52.040000915527344,52.29999923706055,45.12908172607422,14688400.0
2018-04-19,52.349998474121094,52.540000915527344,51.5099983215332,51.61000061035156,44.53369140625,17146100.0
2018-04-20,51.619998931884766,51.849998474121094,51.02000045776367,51.16999816894531,44.15401840209961,11669100.0
2018-04-23,51.25,51.529998779296875,50.65999984741211,50.900001525878906,43.92103958129883,10409600.0
2018-04-24,51.02000045776367,51.97999954223633,50.720001220703125,51.58000183105469,44.50779724121094,12137800.0
