Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,,,,,,
2018-01-02,0.021849622543707915,0.022456506126538267,0.022682767590435506,0.023709593459263538,0.023709593459263538,0.04055838482651697
2018-01-03,0.02335188940993407,0.022977164786452016,0.023452908356331188,0.023160229788743686,0.023160229788743686,0.04342891363455405
2018-01-04,0.021994842995352117,0.02186620017927879,0.02178229747086357,0.02271973735198205,0.02271973735198205,0.13540791350365927
2018-01-05,0.02262078712498179,0.021648975219107573,0.02285202674287829,0.023048013831342716,0.023048013831342716,0.044610696611046566
2018-01-08,0.02251730042081099,0.02492882590188926,0.02344444346166221,0.026369300449253168,0.026369300449253168,0.1339344997209161
2018-01-09,0.025715455054689276,0.025223976503497766,0.025458662242574377,0.025913732796760756,0.025913732796760756,0.0879382176745902
2018-01-10,0.025221378869788178,0.024925509816210174,0.02589873991301929,0.02609964288725889,0.02609964288725889,0.039841176506493534
2018-01-11,0.025728807561604897,0.026220533782721295,0.026450531917056055,0.026627232311027094,0.026627232311027094,0.0794419271506246
2018-01-12,0.02629466063453954,0.02549094274885528,0.026519931462537213,0.026337477655970228,0.026337477655970228,0.04857653647046696
2018-01-15,,,,,,
2018-01-16,0.026112720788877376,0.026252038968693846,0.02671119546702566,0.026980632552649833,0.026980632552649833,0.07653918331166448
2018-01-17,0.02660179217147247,0.026915303544935675,0.027549040862421874,0.028169792020603497,0.028169792020603497,0.08720744513102023
2018-01-18,0.027469767203459335,0.027462500378367033,0.028224397084063643,0.027735998614862728,0.027735998614862728,0.06316994547860345
2018-01-19,0.02735793279467891,0.027178953704614095,0.028031438163594567,0.02864881107353661,0.02864881107353661,0.049648110130643824
2018-01-22,0.028092373206360096,0.028379462113207576,0.029148566971661877,0.028906738143442856,0.028906738143442856,0.07206468506924875
2018-01-23,0.029861709313197596,0.02882219038764157,0.029453235383105722,0.02911275011887126,0.02911275011887126,0.05943300189153097
2018-01-24,0.02895701011161805,0.027868746966288625,0.02818715735866066,0.027957085806021915,0.027957085806021915,0.05641665768036856
2018-01-25,0.027903757107240124,0.026948469145768997,0.026982013985027788,0.02657530763281389,0.02657530763281389,0.0810492876408899
2018-01-26,0.026773717636947917,0.026086220452612156,0.026865224588728212,0.027447921113494915,0.027447921113494915,0.04373241313640794
2018-01-29,0.026498305467301673,0.027222062818442222,0.02730022719646541,0.02856674075572952,0.02856674075572952,0.047254024674679054
2018-01-30,0.02738129968178125,0.02679425930158534,0.02795865362876923,0.027945360105801564,0.027945360105801564,0.04675553945934362
2018-01-31,0.02777689874039226,0.028107524111352665,0.028469825760675936,0.02936733246513476,0.02936733246513476,0.07212741960315151
2018-02-01,0.02835944244697144,0.028682905301035025,0.029052087511427335,0.028519842746715804,0.028519842746715804,0.03793879415409093
2018-02-02,0.02793213357222318,0.027404461762919337,0.02767768014273459,0.02759866368706737,0.02759866368706737,0.029581536921477386
2018-02-05,0.026184497676910935,0.02616415558213437,0.026406527055581816,0.025819941570601003,0.025819941570601003,0.04245568059508961
2018-02-06,0.024054620005478016,0.024796172986640892,0.024798540894289928,0.025960630805774473,0.025960630805774473,0.05304086154522278
2018-02-07,0.02635475169123457,0.026417857484775528,0.02685675969405924,0.02780802038613852,0.02780802038613852,0.0849303511031444
2018-02-08,0.027075839596000132,0.02685229317299058,0.023292109255940288,0.022821904762851723,0.022821904762851723,0.14165254291889884
2018-02-09,0.02317328769100081,0.02226913068152129,0.019933957695667102,0.022016291176114686,0.022016291176114686,0.1860601152823359
2018-02-12,0.02253899585676152,0.021788265049756575,0.021878776931098104,0.022905652234347873,0.022905652234347873,0.07235970693138605
2018-02-13,0.022353717884370444,0.02280140275737553,0.022938351235080312,0.024233828575653628,0.024233828575653628,0.04408508294861804
2018-02-14,0.023325184396102826,0.023129718959817358,0.02395561559356891,0.024007719507162635,0.024007719507162635,0.03375084013409592
2018-02-15,0.023936104567665057,0.024447960270124545,0.024612351952509194,0.02597737838332663,0.02597737838332663,0.06702048943787824
2018-02-16,0.025271455546296482,0.025940303194647442,0.026176328409709758,0.026215208360170286,0.026215208360170286,0.06243747740709016
2018-02-19,,,,,,
2018-02-20,0.02560028251917994,0.025562245707019315,0.026152633484300553,0.026094621009927085,0.026094621009927085,0.03474611503682348
2018-02-21,0.02586067550633347,0.025371554176323252,0.026435297043698736,0.025848410056505823,0.025848410056505823,0.021354835340499312
2018-02-22,0.02577721756253611,0.026656629885797117,0.026702735414973776,0.028003979023167945,0.028003979023167945,0.0849405242708043
